timestamp,host,label,k,n,rate,m,num_codewords,ebno_db,num_iter,repeat,cpu_latency_s,cpu_throughput_mbps,gpu_latency_s,gpu_throughput_mbps,latency_speedup_cpu_over_gpu,throughput_speedup_gpu_over_cpu
2026-03-04T15:36:27,IS-WiN-PC14,rep2_N8_I20,512,1024,0.5,4,8,4.0,20,10,0.00793408788740635,0.516253419186535,0.006369027215987444,0.6431123405656483,1.2457299393367816,1.2457299393367816
2026-03-04T15:36:31,IS-WiN-PC14,rep2_N8_I22,512,1024,0.5,4,8,4.0,22,10,0.008737564901821315,0.4687804950262748,0.0071692383149638775,0.5713298707689337,1.2187577700665875,1.2187577700665877
2026-03-04T15:36:35,IS-WiN-PC14,rep2_N16_I4,512,1024,0.5,4,16,4.0,4,10,0.0020933073945343496,3.913424287990101,0.0017406736966222524,4.7062238120197,1.2025846076702238,1.2025846076702236
2026-03-04T15:36:39,IS-WiN-PC14,rep2_N16_I6,512,1024,0.5,4,16,4.0,6,10,0.002870575105771422,2.8537835444645254,0.0024741399101912975,3.311049616174133,1.1602315188187853,1.1602315188187855
2026-03-04T15:36:43,IS-WiN-PC14,rep2_N16_I8,512,1024,0.5,4,16,4.0,8,10,0.003789824596606195,2.161577611622441,0.0024935662047937514,3.285254662278991,1.5198411773950313,1.5198411773950316
2026-03-04T15:36:47,IS-WiN-PC14,rep2_N16_I10,512,1024,0.5,4,16,4.0,10,10,0.0045546267181634905,1.7986106232001304,0.003529566200450063,2.3209651086740974,1.2904211054555996,1.2904211054555996
2026-03-04T15:36:51,IS-WiN-PC14,rep2_N16_I12,512,1024,0.5,4,16,4.0,12,10,0.005302310409024358,1.544986877052216,0.004085547290742397,2.0051169199687338,1.2978213276441743,1.2978213276441743
2026-03-04T15:36:54,IS-WiN-PC14,rep2_N16_I14,512,1024,0.5,4,16,4.0,14,10,0.006470353598706425,1.266082274334709,0.004248703294433653,1.9281176943404288,1.5229007888556065,1.5229007888556063
2026-03-04T15:36:58,IS-WiN-PC14,rep2_N16_I16,512,1024,0.5,4,16,4.0,16,10,0.007151369098573923,1.1455149198820676,0.004893019492737949,1.6742218199126908,1.4615451888527604,1.4615451888527602
2026-03-04T15:37:02,IS-WiN-PC14,rep2_N16_I18,512,1024,0.5,4,16,4.0,18,10,0.007789686508476734,1.051646942541971,0.0055460604140535,1.4770845227797722,1.4045441136447006,1.4045441136447008
2026-03-04T15:37:06,IS-WiN-PC14,rep2_N16_I20,512,1024,0.5,4,16,4.0,20,10,0.008730739820748568,0.9382939095873348,0.006461950507946313,1.2677286819090046,1.3510997662412156,1.3510997662412159
2026-03-04T15:37:10,IS-WiN-PC14,rep2_N16_I22,512,1024,0.5,4,16,4.0,22,10,0.009563589189201593,0.8565821720207014,0.007315685087814927,1.119785761916498,1.3072718514265733,1.3072718514265733
2026-03-04T15:37:14,IS-WiN-PC14,rep2_N32_I4,512,1024,0.5,4,32,4.0,4,10,0.0029023011913523076,5.645175645042541,0.0017607912886887789,9.30490746134983,1.6482937018126578,1.648293701812658
2026-03-04T15:37:18,IS-WiN-PC14,rep2_N32_I6,512,1024,0.5,4,32,4.0,6,10,0.003954102494753897,4.143544589887961,0.0024785242043435574,6.610385313682801,1.5953455236888234,1.5953455236888234
2026-03-04T15:37:22,IS-WiN-PC14,rep2_N32_I8,512,1024,0.5,4,32,4.0,8,10,0.00521448259241879,3.142018351699994,0.0029643787071108817,5.526959143478681,1.759047378093228,1.759047378093228
2026-03-04T15:37:26,IS-WiN-PC14,rep2_N32_I10,512,1024,0.5,4,32,4.0,10,10,0.006368170212954283,2.572795552272029,0.00273394410032779,5.992807240658513,2.329297885860491,2.329297885860491
2026-03-04T15:37:30,IS-WiN-PC14,rep2_N32_I12,512,1024,0.5,4,32,4.0,12,10,0.007537540281191468,2.1736533920599044,0.004476458486169577,3.660036176057446,1.6838177555939322,1.6838177555939322
2026-03-04T15:37:34,IS-WiN-PC14,rep2_N32_I14,512,1024,0.5,4,32,4.0,14,10,0.00872724549844861,1.8773391905742178,0.004576710215769708,3.5798639694395744,1.9068818183807315,1.906881818380731
2026-03-04T15:37:38,IS-WiN-PC14,rep2_N32_I16,512,1024,0.5,4,32,4.0,16,10,0.009910466894507409,1.6532016275721946,0.006003351183608174,2.729142357144727,1.6508224475635214,1.6508224475635211
2026-03-04T15:37:42,IS-WiN-PC14,rep2_N32_I18,512,1024,0.5,4,32,4.0,18,10,0.011025264207273722,1.4860414854449426,0.0053860369138419625,3.0419397902553516,2.0470086602895545,2.0470086602895545
2026-03-04T15:37:46,IS-WiN-PC14,rep2_N32_I20,512,1024,0.5,4,32,4.0,20,10,0.012286483589559794,1.333497894704551,0.0070266356924548745,2.3316990829043496,1.7485585032895454,1.7485585032895454
2026-03-04T15:37:50,IS-WiN-PC14,rep2_N32_I22,512,1024,0.5,4,32,4.0,22,10,0.013426856091246008,1.2202409773857619,0.007601534901186824,2.1553541768836677,1.7663348607594604,1.7663348607594604
2026-03-04T15:37:54,IS-WiN-PC14,rep2_N64_I4,512,1024,0.5,4,64,4.0,4,10,0.0035805746912956236,9.15160353438765,0.0017174342880025505,19.079623732277167,2.084839412086028,2.084839412086028
2026-03-04T15:37:58,IS-WiN-PC14,rep2_N64_I6,512,1024,0.5,4,64,4.0,6,10,0.0051638380158692595,6.345667679601674,0.0024381614988669754,13.439634747422367,2.117922876835238,2.117922876835238
2026-03-04T15:38:02,IS-WiN-PC14,rep2_N64_I8,512,1024,0.5,4,64,4.0,8,10,0.006718715792521835,4.877122505534753,0.00274622559081763,11.932013200067816,2.4465272681846506,2.4465272681846506
2026-03-04T15:38:06,IS-WiN-PC14,rep2_N64_I10,512,1024,0.5,4,64,4.0,10,10,0.008291102107614278,3.9521886927320473,0.003642568085342646,8.995851067782475,2.2761694258995187,2.276169425899519
2026-03-04T15:38:10,IS-WiN-PC14,rep2_N64_I12,512,1024,0.5,4,64,4.0,12,10,0.00991866399999708,3.3036707363017492,0.004257114301435649,7.697232838909088,2.32990314510751,2.32990314510751
2026-03-04T15:38:14,IS-WiN-PC14,rep2_N64_I14,512,1024,0.5,4,64,4.0,14,10,0.011488805897533894,2.852167604906072,0.0047445496078580614,6.906451129887794,2.4214745017115638,2.4214745017115638
2026-03-04T15:38:18,IS-WiN-PC14,rep2_N64_I16,512,1024,0.5,4,64,4.0,16,10,0.01317358820233494,2.4874012681064426,0.005393330589868128,6.07565203986526,2.4425701304278933,2.4425701304278933
2026-03-04T15:38:22,IS-WiN-PC14,rep2_N64_I18,512,1024,0.5,4,64,4.0,18,10,0.014815486897714437,2.2117396631125956,0.0052108786068856714,6.288382914294004,2.8431840415812424,2.843184041581242
2026-03-04T15:38:26,IS-WiN-PC14,rep2_N64_I20,512,1024,0.5,4,64,4.0,20,10,0.01646266910247505,1.9904427280916166,0.00680221791844815,4.817252312827351,2.4201913699099515,2.4201913699099515
2026-03-04T15:38:30,IS-WiN-PC14,rep2_N64_I22,512,1024,0.5,4,64,4.0,22,10,0.01798176949378103,1.8222900705813612,0.00499763919506222,6.5566958159715725,3.598052758900127,3.5980527589001263
2026-03-04T15:38:34,IS-WiN-PC14,rep2_N128_I4,512,1024,0.5,4,128,4.0,4,10,0.005318172485567629,12.323030172084591,0.0017435866175219417,37.586890918641316,3.0501338058708196,3.0501338058708196
2026-03-04T15:38:38,IS-WiN-PC14,rep2_N128_I6,512,1024,0.5,4,128,4.0,6,10,0.007777232304215431,8.426648123199051,0.002635088888928294,24.87050826837719,2.951411748154908,2.9514117481549085
2026-03-04T15:38:42,IS-WiN-PC14,rep2_N128_I8,512,1024,0.5,4,128,4.0,8,10,0.01019244350027293,6.429861494767678,0.0032413864973932505,20.21850836137702,3.144470277910325,3.144470277910325
2026-03-04T15:38:46,IS-WiN-PC14,rep2_N128_I10,512,1024,0.5,4,128,4.0,10,10,0.01258004189003259,5.209521603574742,0.003790223505347967,17.290800900667033,3.3190765326325153,3.319076532632515
2026-03-04T15:38:50,IS-WiN-PC14,rep2_N128_I12,512,1024,0.5,4,128,4.0,12,10,0.015036193607375025,4.358549890436072,0.0041882415069267155,15.647617237834401,3.590097080721693,3.590097080721694
2026-03-04T15:38:54,IS-WiN-PC14,rep2_N128_I14,512,1024,0.5,4,128,4.0,14,10,0.017422500299289823,3.761572614389416,0.004508595983497799,14.535789021653862,3.8642851040676596,3.8642851040676596
2026-03-04T15:38:58,IS-WiN-PC14,rep2_N128_I16,512,1024,0.5,4,128,4.0,16,10,0.019781624199822545,3.312973663739295,0.005598290683701634,11.706430355750493,3.5335114443794438,3.5335114443794433
2026-03-04T15:39:02,IS-WiN-PC14,rep2_N128_I18,512,1024,0.5,4,128,4.0,18,10,0.02218371140770614,2.9542396578975603,0.005735403415746987,11.426571986212151,3.8678554583970626,3.867855458397063
2026-03-04T15:39:07,IS-WiN-PC14,rep2_N128_I20,512,1024,0.5,4,128,4.0,20,10,0.024690787494182586,2.6542693308360854,0.005708661605603993,11.48009893171205,4.325144701158062,4.325144701158062
2026-03-04T15:39:11,IS-WiN-PC14,rep2_N128_I22,512,1024,0.5,4,128,4.0,22,10,0.027064478397369383,2.421476558231766,0.007371809217147529,8.89008356965574,3.6713481860619552,3.6713481860619552
2026-03-04T15:39:15,IS-WiN-PC14,rep2_N256_I4,512,1024,0.5,4,256,4.0,4,10,0.008768242807127536,14.948491149612567,0.00182093670591712,71.98053593740109,4.815237552538316,4.815237552538315
2026-03-04T15:39:19,IS-WiN-PC14,rep2_N256_I6,512,1024,0.5,4,256,4.0,6,10,0.01269159170333296,10.32746743385851,0.0024789112154394387,52.87482632844708,5.119825036203691,5.11982503620369
2026-03-04T15:39:23,IS-WiN-PC14,rep2_N256_I8,512,1024,0.5,4,256,4.0,8,10,0.016672255517914892,7.861683733143292,0.0031772735062986614,41.252979870999916,5.247346658971484,5.247346658971484
2026-03-04T15:39:27,IS-WiN-PC14,rep2_N256_I10,512,1024,0.5,4,256,4.0,10,10,0.020683338097296656,6.337081537971442,0.003684481605887413,35.57406821913855,5.613635867864522,5.613635867864522
2026-03-04T15:39:31,IS-WiN-PC14,rep2_N256_I12,512,1024,0.5,4,256,4.0,12,10,0.024585898290388285,5.331186131655065,0.0044186473824083805,29.663376290632925,5.564123172233707,5.564123172233707
2026-03-04T15:39:35,IS-WiN-PC14,rep2_N256_I14,512,1024,0.5,4,256,4.0,14,10,0.028603956406004726,4.582303166022324,0.004962915205396712,26.410283991447468,5.763539214794677,5.763539214794677
2026-03-04T15:39:40,IS-WiN-PC14,rep2_N256_I16,512,1024,0.5,4,256,4.0,16,10,0.03257207879796624,4.024060018182935,0.005522996908985079,23.732042975936803,5.897537031928517,5.897537031928518
2026-03-04T15:39:44,IS-WiN-PC14,rep2_N256_I18,512,1024,0.5,4,256,4.0,18,10,0.03656911998987198,3.584226255274973,0.006363815185613931,20.59644979890396,5.74641452073283,5.746414520732831
2026-03-04T15:39:48,IS-WiN-PC14,rep2_N256_I20,512,1024,0.5,4,256,4.0,20,10,0.04047445207834244,3.2383884961875893,0.006774112093262374,19.34895646772158,5.9748719125269405,5.97487191252694
2026-03-04T15:39:53,IS-WiN-PC14,rep2_N256_I22,512,1024,0.5,4,256,4.0,22,10,0.0445266461931169,2.943675556239437,0.007600470213219523,17.24524882316176,5.858406775369181,5.858406775369181
2026-03-04T15:39:57,IS-WiN-PC14,rep2_N512_I4,512,1024,0.5,4,512,4.0,4,10,0.01602944559417665,16.35390310038137,0.0020399896893650293,128.5026102664251,7.8576110838903315,7.8576110838903315
2026-03-04T15:40:01,IS-WiN-PC14,rep2_N512_I6,512,1024,0.5,4,512,4.0,6,10,0.023411626694723964,11.197171534393066,0.002859194902703166,91.68455069368005,8.188188455634812,8.188188455634814
2026-03-04T15:40:05,IS-WiN-PC14,rep2_N512_I8,512,1024,0.5,4,512,4.0,8,10,0.03090169611386955,8.483158951341263,0.0035535766975954173,73.76905644878407,8.695941791485648,8.69594179148565
2026-03-04T15:40:10,IS-WiN-PC14,rep2_N512_I10,512,1024,0.5,4,512,4.0,10,10,0.038279593107290566,6.848139667139597,0.004393133381381631,59.671304566117286,8.713505779160231,8.71350577916023
2026-03-04T15:40:14,IS-WiN-PC14,rep2_N512_I12,512,1024,0.5,4,512,4.0,12,10,0.04550408311188221,5.760889618530691,0.0049637560034170745,52.81162084106043,9.167268310641573,9.167268310641575
2026-03-04T15:40:19,IS-WiN-PC14,rep2_N512_I14,512,1024,0.5,4,512,4.0,14,10,0.0533002088079229,4.918254653460816,0.005796422297134995,45.22513829428374,9.195363290605595,9.195363290605597
2026-03-04T15:40:23,IS-WiN-PC14,rep2_N512_I16,512,1024,0.5,4,512,4.0,16,10,0.060274261189624666,4.349186449175826,0.006620810390450061,39.59394462921333,9.10375885051247,9.103758850512472
2026-03-04T15:40:28,IS-WiN-PC14,rep2_N512_I18,512,1024,0.5,4,512,4.0,18,10,0.06807840750552714,3.8506188614755286,0.0073271841974928975,35.77690869156754,9.291210057039532,9.291210057039532
2026-03-04T15:40:33,IS-WiN-PC14,rep2_N512_I20,512,1024,0.5,4,512,4.0,20,10,0.07460742630064487,3.5136448608164113,0.007953205285593868,32.9607988963692,9.380799768338171,9.380799768338171
2026-03-04T15:40:37,IS-WiN-PC14,rep2_N512_I22,512,1024,0.5,4,512,4.0,22,10,0.0828471632907167,3.1641880009834216,0.008440721407532692,31.057061042917105,9.815175657471885,9.815175657471885
2026-03-04T15:40:42,IS-WiN-PC14,rep2_N1024_I4,512,1024,0.5,4,1024,4.0,4,10,0.03993331470992416,13.129087925919277,0.0032352557172998786,162.05457800336322,12.343171050247681,12.343171050247683
2026-03-04T15:40:46,IS-WiN-PC14,rep2_N1024_I6,512,1024,0.5,4,1024,4.0,6,10,0.05927500349935144,8.845010021901333,0.004559456999413669,114.98913139600212,13.000452358027285,13.000452358027282
2026-03-04T15:40:51,IS-WiN-PC14,rep2_N1024_I8,512,1024,0.5,4,1024,4.0,8,10,0.07809773760382085,6.713229039484361,0.00589428988751024,88.9484585939597,13.249727973051813,13.249727973051815
2026-03-04T15:40:56,IS-WiN-PC14,rep2_N1024_I10,512,1024,0.5,4,1024,4.0,10,10,0.0972878369037062,5.38903954169452,0.007255064020864665,72.2651100654953,13.409645541916436,13.409645541916435
2026-03-04T15:41:02,IS-WiN-PC14,rep2_N1024_I12,512,1024,0.5,4,1024,4.0,12,10,0.11609055909793824,4.516198423660717,0.008620004495605826,60.8222420611571,13.467575238170364,13.467575238170362
2026-03-04T15:41:07,IS-WiN-PC14,rep2_N1024_I14,512,1024,0.5,4,1024,4.0,14,10,0.13527835060376675,3.875623835299789,0.010051335114985705,52.16103074887337,13.458744441032314,13.458744441032314
2026-03-04T15:41:13,IS-WiN-PC14,rep2_N1024_I16,512,1024,0.5,4,1024,4.0,16,10,0.1544704196974635,3.394099666634162,0.01116569540463388,46.955248285065615,13.834375209031466,13.834375209031467
2026-03-04T15:41:19,IS-WiN-PC14,rep2_N1024_I18,512,1024,0.5,4,1024,4.0,18,10,0.1751223434926942,2.993838419149938,0.012400826811790467,42.278471263022325,14.121828016031259,14.121828016031257
2026-03-04T15:41:25,IS-WiN-PC14,rep2_N1024_I20,512,1024,0.5,4,1024,4.0,20,10,0.1937828436959535,2.7055439480628696,0.01364171940367669,38.432691985930674,14.20516270432344,14.205162704323442
2026-03-04T15:41:31,IS-WiN-PC14,rep2_N1024_I22,512,1024,0.5,4,1024,4.0,22,10,0.21281681989785284,2.463564676192634,0.01517261730041355,34.55488197054241,14.026374994118664,14.026374994118665
2026-03-04T15:41:37,IS-WiN-PC14,rep2_N2048_I4,512,1024,0.5,4,2048,4.0,4,10,0.11921702399849891,8.795522357723028,0.007774984021671117,134.86535754637143,15.333410803958797,15.333410803958797
2026-03-04T15:41:43,IS-WiN-PC14,rep2_N2048_I6,512,1024,0.5,4,2048,4.0,6,10,0.17724070069380105,5.916112923811487,0.011448922799900174,91.58730636293073,15.480993608878771,15.480993608878771
2026-03-04T15:41:49,IS-WiN-PC14,rep2_N2048_I8,512,1024,0.5,4,2048,4.0,8,10,0.2355460586026311,4.451681366356292,0.015034915087744594,69.74272843447753,15.666603850302533,15.666603850302534
2026-03-04T15:41:57,IS-WiN-PC14,rep2_N2048_I10,512,1024,0.5,4,2048,4.0,10,10,0.2969771079951897,3.530831070039864,0.01849211750086397,56.70394425900709,16.05965936466252,16.05965936466252
2026-03-04T15:42:05,IS-WiN-PC14,rep2_N2048_I12,512,1024,0.5,4,2048,4.0,12,10,0.3517001395812258,2.9814489162516504,0.021899391594342888,47.88151284855197,16.059813263126358,16.05981326312636
2026-03-04T15:42:13,IS-WiN-PC14,rep2_N2048_I14,512,1024,0.5,4,2048,4.0,14,10,0.4090935443993658,2.5631692661870944,0.025689403200522064,40.81745269888911,15.924602888051995,15.924602888051993
2026-03-04T15:42:23,IS-WiN-PC14,rep2_N2048_I16,512,1024,0.5,4,2048,4.0,16,10,0.46749768520239743,2.242954421359395,0.02890611980110407,36.27522501169285,16.172965739405168,16.17296573940517
2026-03-04T15:42:33,IS-WiN-PC14,rep2_N2048_I18,512,1024,0.5,4,2048,4.0,18,10,0.524039706797339,2.0009476121730487,0.032644078391604124,32.12147659434882,16.053132225418228,16.053132225418228
2026-03-04T15:42:43,IS-WiN-PC14,rep2_N2048_I20,512,1024,0.5,4,2048,4.0,20,10,0.5823216788005083,1.8006817162635997,0.03617907389998436,28.982941987369482,16.09553855386995,16.09553855386995
2026-03-04T15:42:55,IS-WiN-PC14,rep2_N2048_I22,512,1024,0.5,4,2048,4.0,22,10,0.6425163767999038,1.6319833048030676,0.03925722639542073,26.710394398171598,16.366830665216124,16.366830665216124
2026-03-04T15:43:02,IS-WiN-PC14,rep2_N4096_I4,512,1024,0.5,4,4096,4.0,4,10,0.3129622532054782,6.700974250153727,0.02388906970154494,87.78709368763633,13.1006463255134,13.1006463255134
2026-03-04T15:43:12,IS-WiN-PC14,rep2_N4096_I6,512,1024,0.5,4,4096,4.0,6,10,0.4637803510995582,4.521864703901204,0.03530834389384836,59.39536576127488,13.135148804879542,13.135148804879542
2026-03-04T15:43:23,IS-WiN-PC14,rep2_N4096_I8,512,1024,0.5,4,4096,4.0,8,10,0.6150068865157664,3.40996506865332,0.04736712770536542,44.27441775749576,12.983833225887215,12.983833225887217
2026-03-04T15:43:36,IS-WiN-PC14,rep2_N4096_I10,512,1024,0.5,4,4096,4.0,10,10,0.7661939745070413,2.737103226828792,0.05878620939329267,35.67421716153855,13.033566586697829,13.033566586697829
2026-03-04T15:43:51,IS-WiN-PC14,rep2_N4096_I12,512,1024,0.5,4,4096,4.0,12,10,0.9199019812047482,2.279755933619654,0.06991066508926451,29.997597610068205,13.158249603693278,13.158249603693276
2026-03-04T15:44:08,IS-WiN-PC14,rep2_N4096_I14,512,1024,0.5,4,4096,4.0,14,10,1.0698987912153826,1.9601405452731464,0.08158747060224414,25.70433896920339,13.113518329687672,13.11351832968767
2026-03-04T15:44:26,IS-WiN-PC14,rep2_N4096_I16,512,1024,0.5,4,4096,4.0,16,10,1.2222714651143178,1.715782508105804,0.09304798019584268,22.538393585610567,13.135926889995277,13.135926889995275
2026-03-04T15:44:46,IS-WiN-PC14,rep2_N4096_I18,512,1024,0.5,4,4096,4.0,18,10,1.3746588759124279,1.525579936046329,0.10516210498753935,19.942088457134737,13.071808291354676,13.071808291354674
2026-03-04T15:45:08,IS-WiN-PC14,rep2_N4096_I20,512,1024,0.5,4,4096,4.0,20,10,1.5240618414012714,1.376028152553056,0.11644781660288572,18.009371589608918,13.087938321752125,13.087938321752123
2026-03-04T15:45:32,IS-WiN-PC14,rep2_N4096_I22,512,1024,0.5,4,4096,4.0,22,10,1.6752518027089536,1.2518428552703633,0.12760943570174277,16.434145237516784,13.127961843076111,13.127961843076115
2026-03-04T15:45:42,IS-WiN-PC14,rep2_N6144_I4,512,1024,0.5,4,6144,4.0,4,10,0.516096819494851,6.095228416790087,0.03813690359238535,82.48514440559079,13.532740492279979,13.532740492279975
2026-03-04T15:45:55,IS-WiN-PC14,rep2_N6144_I6,512,1024,0.5,4,6144,4.0,6,10,0.7645448226016015,4.114510891978422,0.05699269510805607,55.19528413309485,13.414786248519261,13.414786248519261
2026-03-04T15:46:11,IS-WiN-PC14,rep2_N6144_I8,512,1024,0.5,4,6144,4.0,8,10,1.0160938787972555,3.095902913738227,0.07549756770022213,41.666613850273016,13.45863065194173,13.45863065194173
2026-03-04T15:46:30,IS-WiN-PC14,rep2_N6144_I10,512,1024,0.5,4,6144,4.0,10,10,1.2653806769056246,2.4859933910897047,0.09409353148657829,33.43192619408396,13.44811547525051,13.448115475250512
