timestamp, utilization.gpu [%], power.draw [W]
2026/03/03 16:22:06.914, 3 %, 10.73 W
2026/03/03 16:22:07.914, 4 %, 5.90 W
2026/03/03 16:22:08.915, 8 %, 8.55 W
2026/03/03 16:22:09.915, 0 %, 10.27 W
2026/03/03 16:22:10.916, 0 %, 10.27 W
2026/03/03 16:22:11.916, 0 %, 10.27 W
2026/03/03 16:22:12.916, 31 %, 11.71 W
2026/03/03 16:22:13.917, 2 %, 11.27 W
2026/03/03 16:22:14.917, 4 %, 11.68 W
2026/03/03 16:22:15.918, 4 %, 11.36 W
2026/03/03 16:22:16.918, 2 %, 10.76 W
2026/03/03 16:22:17.918, 2 %, 10.95 W
2026/03/03 16:22:18.918, 2 %, 11.02 W
2026/03/03 16:22:19.919, 1 %, 10.69 W
2026/03/03 16:22:20.919, 2 %, 10.65 W
2026/03/03 16:22:21.919, 2 %, 10.69 W
2026/03/03 16:22:22.920, 2 %, 10.67 W
2026/03/03 16:22:23.920, 2 %, 10.62 W
2026/03/03 16:22:24.921, 2 %, 10.80 W
2026/03/03 16:22:25.921, 2 %, 10.77 W
2026/03/03 16:22:26.922, 2 %, 10.74 W
2026/03/03 16:22:27.922, 3 %, 11.10 W
2026/03/03 16:22:28.922, 2 %, 11.85 W
2026/03/03 16:22:29.922, 2 %, 10.94 W
2026/03/03 16:22:30.923, 10 %, 11.41 W
2026/03/03 16:22:31.923, 3 %, 11.25 W
2026/03/03 16:22:32.923, 2 %, 10.59 W
2026/03/03 16:22:33.924, 3 %, 5.97 W
2026/03/03 16:22:34.925, 2 %, 5.62 W
2026/03/03 16:22:35.926, 3 %, 5.67 W
2026/03/03 16:22:36.926, 3 %, 5.82 W
2026/03/03 16:22:37.926, 3 %, 5.68 W
2026/03/03 16:22:38.927, 3 %, 5.77 W
2026/03/03 16:22:39.927, 5 %, 10.17 W
2026/03/03 16:22:40.928, 0 %, 10.19 W
2026/03/03 16:22:41.928, 0 %, 10.18 W
2026/03/03 16:22:42.928, 0 %, 10.23 W
2026/03/03 16:22:43.929, 26 %, 11.60 W
2026/03/03 16:22:44.929, 2 %, 11.35 W
2026/03/03 16:22:45.929, 4 %, 11.59 W
2026/03/03 16:22:46.930, 4 %, 11.74 W
2026/03/03 16:22:47.930, 2 %, 10.94 W
2026/03/03 16:22:48.931, 2 %, 10.76 W
2026/03/03 16:22:49.931, 2 %, 10.80 W
2026/03/03 16:22:50.931, 2 %, 10.65 W
2026/03/03 16:22:51.932, 2 %, 10.61 W
2026/03/03 16:22:52.932, 2 %, 10.80 W
2026/03/03 16:22:53.933, 2 %, 10.66 W
2026/03/03 16:22:54.933, 2 %, 10.61 W
2026/03/03 16:22:55.934, 4 %, 11.34 W
2026/03/03 16:22:56.934, 2 %, 10.74 W
2026/03/03 16:22:57.934, 15 %, 11.75 W
2026/03/03 16:22:58.935, 2 %, 10.86 W
2026/03/03 16:22:59.935, 3 %, 5.99 W
2026/03/03 16:23:00.935, 3 %, 6.20 W
2026/03/03 16:23:01.936, 2 %, 10.76 W
2026/03/03 16:23:02.936, 0 %, 10.26 W
2026/03/03 16:23:03.936, 0 %, 10.26 W
2026/03/03 16:23:04.937, 0 %, 11.50 W
2026/03/03 16:23:05.937, 1 %, 11.02 W
2026/03/03 16:23:06.937, 2 %, 11.61 W
2026/03/03 16:23:07.937, 0 %, 11.33 W
2026/03/03 16:23:08.938, 3 %, 10.73 W
2026/03/03 16:23:09.938, 2 %, 10.87 W
2026/03/03 16:23:10.938, 4 %, 10.92 W
2026/03/03 16:23:11.939, 1 %, 10.56 W
2026/03/03 16:23:12.939, 2 %, 10.56 W
2026/03/03 16:23:13.940, 2 %, 10.83 W
2026/03/03 16:23:14.940, 2 %, 10.76 W
2026/03/03 16:23:15.940, 2 %, 10.60 W
2026/03/03 16:23:16.940, 2 %, 11.18 W
2026/03/03 16:23:17.940, 4 %, 11.40 W
2026/03/03 16:23:18.941, 2 %, 10.90 W
2026/03/03 16:23:19.941, 15 %, 11.70 W
2026/03/03 16:23:20.941, 2 %, 10.96 W
2026/03/03 16:23:21.941, 2 %, 10.64 W
2026/03/03 16:23:22.942, 3 %, 5.81 W
2026/03/03 16:23:23.942, 2 %, 5.74 W
2026/03/03 16:23:24.942, 4 %, 10.08 W
2026/03/03 16:23:25.943, 0 %, 10.26 W
2026/03/03 16:23:26.943, 0 %, 10.24 W
2026/03/03 16:23:27.943, 0 %, 10.47 W
2026/03/03 16:23:28.944, 42 %, 11.55 W
2026/03/03 16:23:29.944, 2 %, 11.52 W
2026/03/03 16:23:30.944, 4 %, 11.69 W
2026/03/03 16:23:31.945, 5 %, 11.72 W
2026/03/03 16:23:32.945, 1 %, 10.83 W
2026/03/03 16:23:33.946, 2 %, 10.70 W
2026/03/03 16:23:34.946, 5 %, 11.05 W
2026/03/03 16:23:35.947, 2 %, 10.67 W
2026/03/03 16:23:36.947, 2 %, 10.68 W
2026/03/03 16:23:37.947, 2 %, 10.66 W
2026/03/03 16:23:38.948, 2 %, 10.85 W
2026/03/03 16:23:39.948, 2 %, 10.64 W
2026/03/03 16:23:40.948, 2 %, 10.82 W
2026/03/03 16:23:41.948, 8 %, 11.06 W
2026/03/03 16:23:42.949, 2 %, 10.76 W
2026/03/03 16:23:43.949, 15 %, 11.77 W
2026/03/03 16:23:44.949, 3 %, 10.98 W
2026/03/03 16:23:45.949, 2 %, 10.65 W
2026/03/03 16:23:46.950, 3 %, 5.85 W
2026/03/03 16:23:47.950, 9 %, 9.12 W
2026/03/03 16:23:48.951, 0 %, 10.27 W
2026/03/03 16:23:49.951, 0 %, 10.27 W
2026/03/03 16:23:50.952, 0 %, 10.27 W
2026/03/03 16:23:51.952, 30 %, 11.81 W
2026/03/03 16:23:52.952, 2 %, 10.99 W
2026/03/03 16:23:53.952, 5 %, 11.74 W
2026/03/03 16:23:54.953, 4 %, 11.56 W
2026/03/03 16:23:55.953, 4 %, 10.94 W
2026/03/03 16:23:56.953, 3 %, 11.09 W
2026/03/03 16:23:57.954, 3 %, 10.69 W
2026/03/03 16:23:58.954, 3 %, 10.60 W
2026/03/03 16:23:59.955, 2 %, 10.81 W
2026/03/03 16:24:00.955, 2 %, 10.68 W
2026/03/03 16:24:01.955, 2 %, 10.70 W
2026/03/03 16:24:02.956, 3 %, 11.43 W
2026/03/03 16:24:03.956, 3 %, 10.92 W
2026/03/03 16:24:04.956, 2 %, 11.31 W
2026/03/03 16:24:05.956, 17 %, 11.63 W
2026/03/03 16:24:06.957, 2 %, 10.59 W
2026/03/03 16:24:07.957, 0 %, 5.75 W
2026/03/03 16:24:08.957, 3 %, 5.88 W
2026/03/03 16:24:09.957, 2 %, 10.46 W
2026/03/03 16:24:10.958, 0 %, 10.28 W
2026/03/03 16:24:11.958, 0 %, 10.28 W
2026/03/03 16:24:12.958, 0 %, 11.67 W
2026/03/03 16:24:13.958, 2 %, 11.20 W
2026/03/03 16:24:14.959, 3 %, 11.72 W
2026/03/03 16:24:15.959, 5 %, 11.81 W
2026/03/03 16:24:16.959, 2 %, 10.97 W
2026/03/03 16:24:17.959, 2 %, 11.01 W
2026/03/03 16:24:18.960, 5 %, 11.19 W
2026/03/03 16:24:19.960, 1 %, 10.68 W
2026/03/03 16:24:20.960, 2 %, 10.74 W
2026/03/03 16:24:21.961, 2 %, 10.69 W
2026/03/03 16:24:22.961, 2 %, 10.82 W
2026/03/03 16:24:23.961, 2 %, 10.69 W
2026/03/03 16:24:24.961, 3 %, 10.96 W
2026/03/03 16:24:25.961, 7 %, 11.41 W
2026/03/03 16:24:26.962, 2 %, 11.01 W
2026/03/03 16:24:27.962, 16 %, 11.78 W
2026/03/03 16:24:28.962, 3 %, 10.91 W
2026/03/03 16:24:29.962, 2 %, 10.69 W
2026/03/03 16:24:30.963, 3 %, 5.72 W
2026/03/03 16:24:31.963, 2 %, 6.90 W
2026/03/03 16:24:32.963, 2 %, 10.57 W
2026/03/03 16:24:33.963, 0 %, 10.28 W
2026/03/03 16:24:34.964, 0 %, 10.27 W
2026/03/03 16:24:35.964, 29 %, 11.73 W
2026/03/03 16:24:36.964, 3 %, 11.28 W
2026/03/03 16:24:37.965, 4 %, 11.74 W
2026/03/03 16:24:38.965, 4 %, 11.73 W
2026/03/03 16:24:39.966, 2 %, 11.02 W
2026/03/03 16:24:40.966, 4 %, 10.74 W
2026/03/03 16:24:41.966, 4 %, 10.86 W
2026/03/03 16:24:42.967, 1 %, 10.73 W
2026/03/03 16:24:43.968, 2 %, 10.65 W
2026/03/03 16:24:44.968, 2 %, 10.87 W
2026/03/03 16:24:45.968, 2 %, 10.60 W
2026/03/03 16:24:46.968, 2 %, 10.71 W
2026/03/03 16:24:47.969, 2 %, 10.93 W
2026/03/03 16:24:48.969, 5 %, 11.94 W
2026/03/03 16:24:49.969, 3 %, 10.74 W
2026/03/03 16:24:50.969, 2 %, 11.29 W
2026/03/03 16:24:51.970, 17 %, 11.55 W
2026/03/03 16:24:52.970, 2 %, 10.66 W
2026/03/03 16:24:53.970, 3 %, 5.80 W
2026/03/03 16:24:54.971, 3 %, 7.93 W
2026/03/03 16:24:55.972, 0 %, 10.28 W
2026/03/03 16:24:56.972, 0 %, 10.28 W
2026/03/03 16:24:57.972, 0 %, 10.28 W
2026/03/03 16:24:58.973, 32 %, 11.77 W
2026/03/03 16:24:59.973, 2 %, 11.18 W
2026/03/03 16:25:00.973, 4 %, 11.75 W
2026/03/03 16:25:01.974, 4 %, 11.68 W
2026/03/03 16:25:02.974, 2 %, 10.70 W
2026/03/03 16:25:03.974, 1 %, 10.87 W
2026/03/03 16:25:04.975, 2 %, 11.04 W
2026/03/03 16:25:05.975, 2 %, 10.56 W
2026/03/03 16:25:06.975, 2 %, 10.55 W
2026/03/03 16:25:07.975, 4 %, 11.09 W
2026/03/03 16:25:08.976, 2 %, 10.71 W
2026/03/03 16:25:09.976, 2 %, 10.68 W
2026/03/03 16:25:10.976, 2 %, 10.67 W
2026/03/03 16:25:11.977, 1 %, 12.00 W
2026/03/03 16:25:12.978, 2 %, 10.73 W
2026/03/03 16:25:13.978, 2 %, 11.00 W
2026/03/03 16:25:14.979, 15 %, 11.96 W
2026/03/03 16:25:15.980, 2 %, 10.72 W
2026/03/03 16:25:16.980, 3 %, 5.80 W
2026/03/03 16:25:17.980, 2 %, 5.60 W
2026/03/03 16:25:18.980, 3 %, 5.42 W
2026/03/03 16:25:19.981, 2 %, 5.58 W
2026/03/03 16:25:20.982, 3 %, 5.72 W
2026/03/03 16:25:21.982, 3 %, 5.68 W
2026/03/03 16:25:22.982, 2 %, 5.65 W
2026/03/03 16:25:23.983, 2 %, 5.58 W
2026/03/03 16:25:24.984, 4 %, 9.68 W
2026/03/03 16:25:25.984, 0 %, 10.18 W
2026/03/03 16:25:26.984, 0 %, 10.19 W
2026/03/03 16:25:27.985, 0 %, 10.24 W
2026/03/03 16:25:28.985, 28 %, 11.73 W
2026/03/03 16:25:29.986, 2 %, 11.51 W
2026/03/03 16:25:30.986, 4 %, 11.67 W
2026/03/03 16:25:31.986, 5 %, 11.75 W
2026/03/03 16:25:32.986, 2 %, 10.83 W
2026/03/03 16:25:33.987, 2 %, 10.71 W
2026/03/03 16:25:34.987, 3 %, 10.83 W
2026/03/03 16:25:35.987, 1 %, 10.65 W
2026/03/03 16:25:36.988, 2 %, 10.64 W
2026/03/03 16:25:37.988, 2 %, 10.68 W
2026/03/03 16:25:38.988, 1 %, 10.87 W
2026/03/03 16:25:39.988, 2 %, 10.73 W
2026/03/03 16:25:40.988, 2 %, 10.60 W
2026/03/03 16:25:41.988, 2 %, 10.78 W
2026/03/03 16:25:42.989, 1 %, 11.99 W
2026/03/03 16:25:43.990, 2 %, 10.77 W
2026/03/03 16:25:44.990, 16 %, 11.46 W
2026/03/03 16:25:45.991, 2 %, 11.17 W
2026/03/03 16:25:46.991, 2 %, 10.64 W
2026/03/03 16:25:47.991, 2 %, 5.83 W
2026/03/03 16:25:48.991, 8 %, 8.64 W
2026/03/03 16:25:49.992, 0 %, 10.28 W
2026/03/03 16:25:50.993, 0 %, 10.29 W
2026/03/03 16:25:51.993, 0 %, 10.42 W
2026/03/03 16:25:52.994, 27 %, 11.68 W
2026/03/03 16:25:53.994, 2 %, 11.42 W
2026/03/03 16:25:54.994, 4 %, 11.69 W
2026/03/03 16:25:55.994, 4 %, 11.70 W
2026/03/03 16:25:56.995, 1 %, 10.92 W
2026/03/03 16:25:57.995, 4 %, 11.08 W
2026/03/03 16:25:58.996, 4 %, 10.68 W
2026/03/03 16:25:59.996, 2 %, 10.66 W
2026/03/03 16:26:00.996, 2 %, 10.66 W
2026/03/03 16:26:01.997, 2 %, 10.67 W
2026/03/03 16:26:02.997, 2 %, 10.86 W
2026/03/03 16:26:03.998, 2 %, 10.74 W
2026/03/03 16:26:04.998, 3 %, 11.10 W
2026/03/03 16:26:05.998, 2 %, 11.89 W
2026/03/03 16:26:06.999, 2 %, 10.84 W
2026/03/03 16:26:07.999, 18 %, 11.77 W
2026/03/03 16:26:09.000, 5 %, 10.88 W
2026/03/03 16:26:10.000, 3 %, 5.77 W
2026/03/03 16:26:11.000, 3 %, 5.44 W
2026/03/03 16:26:12.001, 1 %, 8.48 W
2026/03/03 16:26:13.002, 0 %, 10.30 W
2026/03/03 16:26:14.002, 0 %, 10.28 W
2026/03/03 16:26:15.003, 0 %, 11.02 W
2026/03/03 16:26:16.004, 2 %, 11.19 W
2026/03/03 16:26:17.004, 2 %, 11.67 W
2026/03/03 16:26:18.005, 4 %, 11.67 W
2026/03/03 16:26:19.005, 3 %, 11.40 W
2026/03/03 16:26:20.006, 3 %, 10.78 W
2026/03/03 16:26:21.006, 2 %, 10.95 W
2026/03/03 16:26:22.007, 1 %, 10.62 W
2026/03/03 16:26:23.007, 2 %, 10.68 W
2026/03/03 16:26:24.007, 2 %, 10.65 W
2026/03/03 16:26:25.007, 2 %, 10.88 W
2026/03/03 16:26:26.007, 2 %, 10.61 W
2026/03/03 16:26:27.007, 2 %, 10.97 W
2026/03/03 16:26:28.008, 3 %, 12.15 W
2026/03/03 16:26:29.009, 4 %, 10.84 W
2026/03/03 16:26:30.009, 16 %, 11.94 W
2026/03/03 16:26:31.010, 0 %, 10.81 W
2026/03/03 16:26:32.010, 0 %, 5.89 W
2026/03/03 16:26:33.011, 0 %, 8.02 W
2026/03/03 16:26:34.011, 0 %, 10.28 W
2026/03/03 16:26:35.012, 0 %, 10.29 W
2026/03/03 16:26:36.012, 0 %, 10.28 W
2026/03/03 16:26:37.013, 34 %, 11.84 W
2026/03/03 16:26:38.013, 0 %, 11.27 W
2026/03/03 16:26:39.013, 0 %, 11.70 W
2026/03/03 16:26:40.014, 0 %, 11.72 W
2026/03/03 16:26:41.015, 0 %, 10.86 W
2026/03/03 16:26:42.015, 0 %, 11.02 W
2026/03/03 16:26:43.016, 4 %, 11.07 W
2026/03/03 16:26:44.017, 0 %, 10.60 W
2026/03/03 16:26:45.018, 0 %, 10.68 W
2026/03/03 16:26:46.018, 0 %, 10.86 W
2026/03/03 16:26:47.018, 0 %, 10.73 W
2026/03/03 16:26:48.018, 0 %, 11.05 W
2026/03/03 16:26:49.019, 10 %, 11.12 W
2026/03/03 16:26:50.019, 0 %, 11.12 W
2026/03/03 16:26:51.019, 13 %, 11.57 W
2026/03/03 16:26:52.020, 4 %, 10.88 W
2026/03/03 16:26:53.021, 0 %, 5.72 W
2026/03/03 16:26:54.021, 0 %, 6.82 W
2026/03/03 16:26:55.021, 0 %, 10.59 W
2026/03/03 16:26:56.022, 0 %, 10.30 W
2026/03/03 16:26:57.022, 0 %, 10.29 W
2026/03/03 16:26:58.022, 39 %, 11.89 W
2026/03/03 16:26:59.023, 0 %, 10.99 W
2026/03/03 16:27:00.023, 2 %, 11.81 W
2026/03/03 16:27:01.023, 1 %, 11.64 W
2026/03/03 16:27:02.023, 0 %, 10.95 W
2026/03/03 16:27:03.024, 3 %, 11.01 W
2026/03/03 16:27:04.024, 0 %, 10.73 W
2026/03/03 16:27:05.024, 0 %, 10.70 W
2026/03/03 16:27:06.024, 0 %, 10.69 W
2026/03/03 16:27:07.025, 0 %, 10.97 W
2026/03/03 16:27:08.025, 0 %, 10.75 W
2026/03/03 16:27:09.026, 0 %, 11.56 W
2026/03/03 16:27:10.026, 0 %, 10.84 W
2026/03/03 16:27:11.026, 0 %, 10.90 W
2026/03/03 16:27:12.026, 16 %, 11.40 W
2026/03/03 16:27:13.027, 4 %, 10.93 W
2026/03/03 16:27:14.027, 0 %, 5.82 W
2026/03/03 16:27:15.028, 1 %, 6.96 W
2026/03/03 16:27:16.028, 0 %, 10.51 W
2026/03/03 16:27:17.029, 0 %, 10.30 W
2026/03/03 16:27:18.029, 0 %, 10.30 W
2026/03/03 16:27:19.029, 5 %, 11.51 W
2026/03/03 16:27:20.030, 0 %, 11.16 W
2026/03/03 16:27:21.030, 0 %, 11.65 W
2026/03/03 16:27:22.031, 1 %, 11.71 W
2026/03/03 16:27:23.031, 0 %, 11.06 W
2026/03/03 16:27:24.031, 1 %, 11.23 W
2026/03/03 16:27:25.032, 2 %, 10.91 W
2026/03/03 16:27:26.032, 0 %, 10.72 W
2026/03/03 16:27:27.032, 0 %, 10.69 W
2026/03/03 16:27:28.033, 0 %, 10.68 W
2026/03/03 16:27:29.033, 0 %, 10.83 W
2026/03/03 16:27:30.033, 1 %, 10.80 W
2026/03/03 16:27:31.034, 0 %, 11.78 W
2026/03/03 16:27:32.035, 0 %, 10.72 W
2026/03/03 16:27:33.035, 0 %, 10.99 W
2026/03/03 16:27:34.036, 0 %, 11.47 W
2026/03/03 16:27:35.036, 0 %, 11.39 W
2026/03/03 16:27:36.037, 0 %, 10.68 W
2026/03/03 16:27:37.038, 0 %, 5.77 W
2026/03/03 16:27:38.039, 0 %, 8.22 W
2026/03/03 16:27:39.039, 0 %, 10.30 W
2026/03/03 16:27:40.040, 0 %, 10.30 W
2026/03/03 16:27:41.040, 0 %, 10.73 W
2026/03/03 16:27:42.041, 0 %, 11.47 W
2026/03/03 16:27:43.041, 0 %, 11.41 W
2026/03/03 16:27:44.042, 0 %, 11.61 W
2026/03/03 16:27:45.042, 0 %, 10.96 W
2026/03/03 16:27:46.042, 0 %, 11.43 W
2026/03/03 16:27:47.043, 1 %, 10.93 W
2026/03/03 16:27:48.043, 0 %, 10.65 W
2026/03/03 16:27:49.044, 0 %, 10.74 W
2026/03/03 16:27:50.044, 0 %, 10.75 W
2026/03/03 16:27:51.044, 0 %, 10.72 W
2026/03/03 16:27:52.044, 2 %, 11.38 W
2026/03/03 16:27:53.045, 13 %, 11.59 W
2026/03/03 16:27:54.045, 0 %, 11.17 W
2026/03/03 16:27:55.045, 12 %, 11.70 W
2026/03/03 16:27:56.045, 1 %, 11.16 W
2026/03/03 16:27:57.045, 0 %, 10.77 W
2026/03/03 16:27:58.045, 0 %, 5.84 W
2026/03/03 16:27:59.046, 0 %, 5.65 W
2026/03/03 16:28:00.046, 0 %, 5.47 W
2026/03/03 16:28:01.046, 0 %, 5.53 W
2026/03/03 16:28:02.046, 0 %, 5.57 W
2026/03/03 16:28:03.047, 2 %, 9.36 W
2026/03/03 16:28:04.047, 0 %, 10.28 W
2026/03/03 16:28:05.048, 0 %, 10.28 W
2026/03/03 16:28:06.049, 0 %, 10.88 W
2026/03/03 16:28:07.049, 0 %, 11.23 W
2026/03/03 16:28:08.049, 0 %, 11.70 W
2026/03/03 16:28:09.049, 1 %, 11.70 W
2026/03/03 16:28:10.050, 1 %, 11.58 W
2026/03/03 16:28:11.050, 0 %, 10.62 W
2026/03/03 16:28:12.050, 0 %, 10.64 W
2026/03/03 16:28:13.051, 3 %, 10.99 W
2026/03/03 16:28:14.052, 0 %, 10.67 W
2026/03/03 16:28:15.052, 0 %, 10.69 W
2026/03/03 16:28:16.053, 0 %, 10.68 W
2026/03/03 16:28:17.054, 0 %, 10.70 W
2026/03/03 16:28:18.054, 2 %, 11.02 W
2026/03/03 16:28:19.054, 2 %, 12.16 W
2026/03/03 16:28:20.055, 0 %, 11.24 W
2026/03/03 16:28:21.055, 13 %, 11.57 W
2026/03/03 16:28:22.056, 2 %, 10.77 W
2026/03/03 16:28:23.057, 0 %, 5.79 W
2026/03/03 16:28:24.057, 0 %, 6.97 W
2026/03/03 16:28:25.058, 0 %, 10.56 W
2026/03/03 16:28:26.059, 0 %, 10.30 W
2026/03/03 16:28:27.059, 0 %, 10.29 W
2026/03/03 16:28:28.060, 28 %, 11.73 W
2026/03/03 16:28:29.060, 0 %, 11.30 W
2026/03/03 16:28:30.060, 4 %, 11.81 W
2026/03/03 16:28:31.061, 1 %, 11.66 W
2026/03/03 16:28:32.061, 0 %, 10.77 W
2026/03/03 16:28:33.062, 3 %, 10.88 W
2026/03/03 16:28:34.063, 1 %, 11.02 W
2026/03/03 16:28:35.063, 0 %, 10.63 W
2026/03/03 16:28:36.063, 0 %, 10.67 W
2026/03/03 16:28:37.064, 0 %, 10.67 W
2026/03/03 16:28:38.064, 0 %, 10.94 W
2026/03/03 16:28:39.064, 0 %, 10.66 W
2026/03/03 16:28:40.065, 0 %, 10.67 W
2026/03/03 16:28:41.065, 0 %, 10.78 W
2026/03/03 16:28:42.065, 0 %, 11.05 W
2026/03/03 16:28:43.066, 0 %, 11.95 W
2026/03/03 16:28:44.066, 0 %, 11.02 W
2026/03/03 16:28:45.067, 12 %, 11.44 W
2026/03/03 16:28:46.067, 0 %, 11.31 W
2026/03/03 16:28:47.068, 0 %, 10.77 W
2026/03/03 16:28:48.069, 0 %, 5.74 W
2026/03/03 16:28:49.069, 1 %, 5.68 W
2026/03/03 16:28:50.069, 0 %, 5.43 W
2026/03/03 16:28:51.070, 0 %, 7.34 W
2026/03/03 16:28:52.070, 0 %, 10.54 W
2026/03/03 16:28:53.071, 0 %, 10.27 W
2026/03/03 16:28:54.071, 0 %, 10.28 W
2026/03/03 16:28:55.072, 22 %, 11.66 W
2026/03/03 16:28:56.072, 0 %, 10.97 W
2026/03/03 16:28:57.073, 0 %, 11.64 W
2026/03/03 16:28:58.073, 0 %, 11.62 W
2026/03/03 16:28:59.073, 1 %, 11.56 W
2026/03/03 16:29:00.073, 0 %, 10.74 W
2026/03/03 16:29:01.074, 0 %, 10.84 W
2026/03/03 16:29:02.074, 1 %, 10.85 W
2026/03/03 16:29:03.075, 0 %, 10.62 W
2026/03/03 16:29:04.075, 0 %, 10.70 W
2026/03/03 16:29:05.075, 0 %, 10.71 W
2026/03/03 16:29:06.076, 0 %, 10.91 W
2026/03/03 16:29:07.076, 0 %, 10.64 W
2026/03/03 16:29:08.077, 4 %, 10.78 W
2026/03/03 16:29:09.077, 0 %, 10.73 W
2026/03/03 16:29:10.078, 0 %, 10.77 W
2026/03/03 16:29:11.078, 3 %, 11.17 W
2026/03/03 16:29:12.078, 0 %, 11.90 W
2026/03/03 16:29:13.079, 0 %, 11.24 W
2026/03/03 16:29:14.079, 9 %, 11.51 W
2026/03/03 16:29:15.079, 0 %, 10.72 W
2026/03/03 16:29:16.080, 0 %, 7.81 W
2026/03/03 16:29:17.080, 0 %, 10.61 W
2026/03/03 16:29:18.080, 0 %, 10.28 W
2026/03/03 16:29:19.081, 0 %, 10.29 W
2026/03/03 16:29:20.081, 32 %, 11.75 W
2026/03/03 16:29:21.081, 0 %, 11.20 W
2026/03/03 16:29:22.082, 0 %, 11.80 W
2026/03/03 16:29:23.082, 0 %, 11.68 W
2026/03/03 16:29:24.083, 0 %, 10.96 W
2026/03/03 16:29:25.083, 1 %, 11.29 W
2026/03/03 16:29:26.083, 3 %, 10.81 W
2026/03/03 16:29:27.084, 0 %, 10.61 W
2026/03/03 16:29:28.084, 0 %, 10.67 W
2026/03/03 16:29:29.084, 0 %, 10.92 W
2026/03/03 16:29:30.085, 0 %, 10.71 W
2026/03/03 16:29:31.085, 0 %, 10.78 W
2026/03/03 16:29:32.086, 2 %, 11.04 W
2026/03/03 16:29:33.086, 0 %, 12.32 W
2026/03/03 16:29:34.087, 0 %, 10.91 W
2026/03/03 16:29:35.088, 12 %, 11.94 W
2026/03/03 16:29:36.088, 0 %, 10.72 W
2026/03/03 16:29:37.088, 0 %, 5.67 W
2026/03/03 16:29:38.088, 0 %, 5.61 W
2026/03/03 16:29:39.089, 0 %, 9.34 W
2026/03/03 16:29:40.089, 0 %, 10.28 W
2026/03/03 16:29:41.090, 0 %, 10.31 W
2026/03/03 16:29:42.090, 0 %, 10.87 W
2026/03/03 16:29:43.091, 0 %, 11.23 W
2026/03/03 16:29:44.091, 0 %, 11.40 W
2026/03/03 16:29:45.091, 1 %, 11.69 W
2026/03/03 16:29:46.092, 1 %, 11.60 W
2026/03/03 16:29:47.092, 0 %, 11.17 W
2026/03/03 16:29:48.093, 0 %, 10.88 W
2026/03/03 16:29:49.093, 3 %, 10.82 W
2026/03/03 16:29:50.093, 0 %, 10.64 W
2026/03/03 16:29:51.093, 0 %, 10.72 W
2026/03/03 16:29:52.093, 0 %, 10.87 W
2026/03/03 16:29:53.094, 0 %, 10.68 W
2026/03/03 16:29:54.094, 0 %, 11.05 W
2026/03/03 16:29:55.094, 27 %, 12.72 W
2026/03/03 16:29:56.095, 0 %, 10.73 W
2026/03/03 16:29:57.095, 0 %, 11.27 W
2026/03/03 16:29:58.096, 7 %, 11.54 W
2026/03/03 16:29:59.096, 0 %, 10.76 W
2026/03/03 16:30:00.097, 0 %, 5.78 W
2026/03/03 16:30:01.098, 0 %, 9.35 W
2026/03/03 16:30:02.098, 0 %, 10.30 W
2026/03/03 16:30:03.099, 0 %, 10.30 W
2026/03/03 16:30:04.099, 0 %, 11.38 W
2026/03/03 16:30:05.099, 0 %, 11.41 W
2026/03/03 16:30:06.100, 0 %, 11.71 W
2026/03/03 16:30:07.100, 1 %, 11.63 W
2026/03/03 16:30:08.100, 4 %, 10.96 W
2026/03/03 16:30:09.100, 0 %, 10.90 W
2026/03/03 16:30:10.101, 0 %, 11.10 W
2026/03/03 16:30:11.101, 1 %, 10.82 W
2026/03/03 16:30:12.101, 0 %, 10.59 W
2026/03/03 16:30:13.102, 0 %, 10.85 W
2026/03/03 16:30:14.103, 0 %, 10.66 W
2026/03/03 16:30:15.103, 0 %, 10.64 W
2026/03/03 16:30:16.103, 0 %, 11.26 W
2026/03/03 16:30:17.104, 4 %, 12.43 W
2026/03/03 16:30:18.105, 0 %, 11.13 W
2026/03/03 16:30:19.105, 0 %, 11.08 W
2026/03/03 16:30:20.105, 12 %, 12.00 W
2026/03/03 16:30:21.105, 0 %, 10.79 W
2026/03/03 16:30:22.106, 0 %, 5.68 W
2026/03/03 16:30:23.106, 0 %, 5.48 W
2026/03/03 16:30:24.106, 0 %, 5.28 W
2026/03/03 16:30:25.106, 1 %, 5.70 W
2026/03/03 16:30:26.107, 0 %, 5.64 W
2026/03/03 16:30:27.107, 0 %, 5.58 W
2026/03/03 16:30:28.107, 0 %, 5.59 W
2026/03/03 16:30:29.108, 2 %, 5.75 W
2026/03/03 16:30:30.108, 0 %, 8.64 W
2026/03/03 16:30:31.109, 0 %, 10.25 W
2026/03/03 16:30:32.109, 0 %, 10.26 W
2026/03/03 16:30:33.110, 0 %, 10.24 W
2026/03/03 16:30:34.110, 0 %, 11.74 W
2026/03/03 16:30:35.111, 0 %, 11.38 W
2026/03/03 16:30:36.111, 1 %, 11.72 W
2026/03/03 16:30:37.112, 0 %, 11.67 W
2026/03/03 16:30:38.112, 0 %, 10.87 W
2026/03/03 16:30:39.112, 0 %, 10.94 W
2026/03/03 16:30:40.113, 0 %, 10.72 W
2026/03/03 16:30:41.113, 0 %, 10.69 W
2026/03/03 16:30:42.114, 0 %, 10.61 W
2026/03/03 16:30:43.114, 0 %, 10.91 W
